sst_mean,sst_max,sst_min,sst_std,par_mean,par_max,par_min,par_std,kd_490_mean,kd_490_max,kd_490_min,kd_490_std,month_sin,month_cos,co2_ppm,time,month,pred_chlor_a_mean,pred_poc_mean,bleaching_risk,bio_demand,bio_supply
26.804415,29.959686,22.652475,0.8801897,36.101597,45.210773,29.694048,2.4344962,0.044494048,1.4433059,0.021450229,0.038908403,0.49999999999999994,-0.8660254037844387,415.21082,2034-05-31 00:45:01.884,5,0.27447045,66.417076,0,1.1332306285511988,1.8976307
25.555866,29.058008,20.50967,1.0344025,33.317642,41.234085,26.607634,2.3800473,0.04356571,1.3517877,0.02181057,0.03528945,1.2246467991473532e-16,-1.0,415.80756,2034-06-30 00:45:01.884,6,0.26246396,65.84041,0,1.0392815894361112,1.8811545
24.810335,28.367332,19.902369,1.1350061,34.792477,41.306793,27.343206,2.3768075,0.042985994,1.5238107,0.022899147,0.034711294,-0.4999999999999997,-0.8660254037844388,415.98962,2034-07-31 00:45:01.884,7,0.25668004,64.137436,0,0.986939462779022,1.8324982
24.606876,28.186367,20.274433,1.1363257,40.815105,46.765278,29.526424,2.331299,0.041638758,1.3748652,0.023594884,0.032960024,-0.8660254037844385,-0.5000000000000004,413.55945,2034-08-31 00:45:01.884,8,0.23213956,61.87811,0,0.9731186330321386,1.767946
24.786766,28.665804,22.020252,0.93330705,48.643414,52.904987,33.51203,2.6530128,0.039227538,1.1741191,0.023129355,0.030550346,-1.0,-1.8369701987210297e-16,410.90607,2034-09-30 00:45:01.884,9,0.20229496,57.40638,0,0.9853284372164812,1.6401823
25.554867,29.407942,23.480598,0.8147118,54.422615,58.205696,36.526226,3.1253388,0.03895596,1.005795,0.022269718,0.026157781,-0.8660254037844386,0.5000000000000001,409.0743,2034-10-31 00:45:01.884,10,0.2200825,57.647243,0,1.0392096264548507,1.6470641
26.66456,30.420485,24.528734,0.8110817,56.287956,60.741226,38.493095,3.4251513,0.0392009,0.7937365,0.021809276,0.02554178,-0.5000000000000004,0.8660254037844384,408.83737,2034-11-30 00:45:01.884,11,0.18249609,55.781364,1,1.122298154993304,1.5937532
27.627235,31.098333,25.31133,0.82569987,55.50656,61.502842,39.10257,3.5966241,0.038953297,0.499573,0.021505944,0.026190497,-2.4492935982947064e-16,1.0,407.92993,2034-12-31 00:45:01.884,12,0.18128294,55.127842,1,1.1997414236605175,1.5750812
28.355324,31.832132,25.733725,0.7985528,53.452824,60.72605,37.609184,3.5114772,0.039928645,0.8204484,0.021557309,0.030064251,0.49999999999999994,0.8660254037844387,409.65332,2035-01-31 00:45:01.884,1,0.20621964,55.755386,0,1.2618429828032904,1.593011
28.93281,32.347897,25.909327,0.73075444,50.318157,59.050175,35.404766,3.1824112,0.04209986,1.7202666,0.021841733,0.042376723,0.8660254037844386,0.5000000000000001,411.596,2035-02-28 00:45:01.884,2,0.23692049,58.79249,0,1.3133769126575763,1.6797854
28.809055,32.177807,25.6881,0.69065166,48.13378,55.787075,34.55693,2.858715,0.04335896,2.0550225,0.022284979,0.04645019,1.0,6.123233995736766e-17,412.20438,2035-03-31 00:45:01.884,3,0.24490876,61.886597,0,1.3021588922316956,1.7681885
28.030825,31.515963,24.701849,0.7003635,44.599266,51.643955,33.030415,2.6399822,0.043317877,1.7307004,0.022232046,0.042902928,0.8660254037844387,-0.4999999999999998,414.27304,2035-04-30 00:45:01.884,4,0.26001614,63.305386,0,1.233777720930025,1.8087254
26.825909,30.556622,22.934368,0.84398055,39.115196,46.885906,29.85729,2.4716392,0.0431363,1.1417226,0.022057267,0.037963565,0.49999999999999994,-0.8660254037844387,416.39096,2035-05-31 00:45:01.884,5,0.25841478,63.08718,0,1.1349202311414506,1.8024908
25.663017,29.992079,20.80943,1.0685096,35.716393,43.524292,26.62242,2.463769,0.042415753,0.9277448,0.021895658,0.031056281,1.2246467991473532e-16,-1.0,415.96698,2035-06-30 00:45:01.884,6,0.2576936,64.40098,0,1.0470292164536132,1.8400279
25.234556,29.871937,20.165653,1.2030984,36.19274,43.400604,25.723396,2.4169025,0.04177028,0.79519475,0.02204746,0.029498382,-0.4999999999999997,-0.8660254037844388,417.67807,2035-07-31 00:45:01.884,7,0.23928769,62.68973,0,1.01639106643666,1.7911352
25.118076,29.813812,20.531557,1.1957915,41.02353,47.22536,27.303164,2.5419812,0.040346432,0.6970101,0.022180852,0.028185222,-0.8660254037844385,-0.5000000000000004,416.91016,2035-08-31 00:45:01.884,8,0.20937459,57.518864,0,1.0082179884475193,1.6433961
25.301662,29.869179,21.478727,1.0657257,46.68195,51.645645,30.573872,2.602854,0.03900251,0.9031377,0.022086222,0.029830474,-1.0,-1.8369701987210297e-16,413.86133,2035-09-30 00:45:01.884,9,0.20460923,57.838295,0,1.0211297541631177,1.6525227
26.14124,30.601162,23.26225,0.9382868,51.970894,56.910656,35.522343,2.6947196,0.038800955,1.2524891,0.021833101,0.031117361,-0.8660254037844386,0.5000000000000001,410.51297,2035-10-31 00:45:01.884,10,0.20176506,56.752193,0,1.0823176660024418,1.6214912
27.356907,31.528135,24.303265,0.9270151,54.22821,60.204964,37.96889,2.9915354,0.039222967,1.1480346,0.021481093,0.03028214,-0.5000000000000004,0.8660254037844384,409.9695,2035-11-30 00:45:01.884,11,0.19404688,55.439243,1,1.1774703241720572,1.5839784
27.986147,32.177143,24.903526,0.9721977,52.26436,60.140736,37.239788,3.2005818,0.03948369,0.94246924,0.020950366,0.0306934,-2.4492935982947064e-16,1.0,409.8214,2035-12-31 00:45:01.884,12,0.19802643,54.78218,1,1.2299628151952344,1.5652052
28.589499,32.85085,25.456898,0.9770638,48.19394,59.678474,33.388966,3.5682478,0.039651204,1.137072,0.020038567,0.033565998,0.49999999999999994,0.8660254037844387,410.0076,2036-01-31 00:45:01.884,1,0.19727315,56.89271,1,1.2824920653054,1.625506
